PPID,FS,Unit,Level,Feature,Art,Size Grade,Weight (g),Chert,Cortex,Flake,Category,Modified,Thermal Alteration,Tool Class,Tool Class Comment,Pottery,Pottery Comment,Historic,Historic Comment,Comment,x,y,z
1,2017-035,N547E390,2,,1,"3/4""",6.7,FALSE,FALSE,FALSE,,FALSE,FALSE,,,TRUE,cordmarked,FALSE,,,390.506,547.56,100.673
363,2017-101,N547E392,4,,1,"1""",26.1,FALSE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,,TRUE,Jar Lid,,392.938,547.523,100.627
133,2017-066,N547E391,3,,1,"1/2""",40.3,FALSE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,,TRUE,Nail,,391.369,547.973,100.634
132,2017-066,N547E391,3,,2,"1/2""",2.5,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.483,547.826,100.62
134,2017-066,N547E391,3,,4,"1""",78.9,FALSE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,,TRUE,Brick,,391.298,547.328,100.658
135,2017-066,N547E391,3,,5,"1""",41.6,FALSE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,,TRUE,Glass,,391.6,547.122,100.592
364,2017-103,N547E392,5,,1,"3/4""",6.2,FALSE,FALSE,FALSE,,FALSE,FALSE,,,TRUE,cordmarked,FALSE,,,392.896,547.946,100.527
365,2017-103,N547E392,5,,1,"3/4""",6.2,FALSE,FALSE,FALSE,,FALSE,FALSE,,,TRUE,cordmarked,FALSE,,,392.896,547.946,100.527
366,2017-105,N547E392,6,,1,"1/4""",0.7,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.829,547.827,100.468
136,2017-068,N547E391,4,,1,"1/2""",3.3,TRUE,FALSE,TRUE,Medial,FALSE,FALSE,,,FALSE,,FALSE,,,391.757,547.077,100.554
2,2017-040,N547E390,6,,1,"3/4""",7.9,FALSE,FALSE,FALSE,,FALSE,FALSE,,,TRUE,cordmarked,FALSE,,,390.813,547.603,100.508
367,2017-108,N547E392,8,,1,"1/4""",1.8,TRUE,TRUE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,392.704,547.673,100.36
363,2017-101,N547E392,4,,1,"1""",26.1,FALSE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,,TRUE,Jar Lid,,392.547,547.802,100.343
371,2017-110,N547E392,9,,5,"1/2""",3.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.654,547.87,100.321
138,2017-070,N547E391,5,,1,"1/2""",2.4,FALSE,FALSE,FALSE,,FALSE,FALSE,,,TRUE,plain,FALSE,,,391.795,547.539,100.515
137,2017-070,N547E391,5,,1,"1/2""",2.4,FALSE,FALSE,FALSE,,FALSE,FALSE,,,TRUE,plain,FALSE,,,391.795,547.539,100.515
130,2017-044,N547E390,9,,1,"3/4""",32.9,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Rock,FALSE,,FALSE,,,390.302,547.325,100.322
377,2017-114,N547E392,11,,1,"1/2""",2.4,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.175,547.776,100.226
384,2017-114,N547E392,11,,2,"3/4""",18,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Projectile point tip,392.347,547.726,100.247
378,2017-114,N547E392,11,,3,"1/2""",0.9,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,392.694,547.687,100.221
379,2017-114,N547E392,11,,4,"3/4""",8.9,TRUE,TRUE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,392.846,547.728,100.238
380,2017-114,N547E392,11,,5,"1/2""",5.3,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,392.928,547.614,100.219
385,2017-114,N547E392,11,,6,"1/2""",6.2,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Denticulate,392.858,547.578,100.247
386,2017-114,N547E392,11,,7,"1""",119.1,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Refits with MON547E392-13 #23,392.652,547.47,100.21
381,2017-114,N547E392,11,,8,"1/4""",1.8,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.87,547.19,100.226
382,2017-114,N547E392,11,,9,"1/2""",3.2,TRUE,FALSE,TRUE,Distal,FALSE,FALSE,,,FALSE,,FALSE,,,392.48,547.203,100.224
383,2017-114,N547E392,11,,10,"1/2""",6.1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.204,547.195,100.23
388,2017-116,N547E392,12,,1,"1/2""",1.4,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.469,547.842,100.174
389,2017-116,N547E392,12,,2,"1/2""",2.8,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.441,547.627,100.19
406,2017-116,N547E392,12,,3,"3/4""",23.4,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Quad?,392.397,547.514,100.19
390,2017-116,N547E392,12,,4,"1/2""",3.5,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.426,547.502,100.19
391,2017-116,N547E392,12,,5,"1/2""",4.7,TRUE,TRUE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,392.315,547.361,100.195
407,2017-116,N547E392,12,,6,"3/4""",18.3,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Quartz shatter,392.245,547.207,100.194
392,2017-116,N547E392,12,,7,"1/2""",5.6,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.345,547.217,100.199
393,2017-116,N547E392,12,,8,"1/4""",1.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.432,547.097,100.229
410,2017-116,N547E392,12,,9,"1""",55.1,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,White raw material,392.351,547.114,100.205
394,2017-116,N547E392,12,,10,"1/2""",2.5,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.545,547.209,100.188
395,2017-116,N547E392,12,,11,"1/2""",2.2,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.843,547.367,100.203
139,2017-073,N547E391,7,,1,"1/4""",1.2,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.518,547.219,100.422
140,2017-073,N547E391,7,,2,"1/2""",1.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.355,547.622,100.417
141,2017-073,N547E391,7,,3,"1/2""",1.2,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.651,547.727,100.392
142,2017-073,N547E391,7,,4,"1/2""",2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.633,547.89,100.396
143,2017-073,N547E391,7,,5,"1/4""",1.1,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,391.474,547.946,100.392
408,2017-116,N547E392,12,,13,"1""",22.2,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Refits with MON547E392-13 #25,392.238,547.063,100.168
409,2017-116,N547E392,12,,14,"1/2""",3.7,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Projectile point tip,392.529,547.422,100.19
396,2017-116,N547E392,12,,15,"1/4""",2.2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.608,547.423,100.179
397,2017-116,N547E392,12,,16,"1/2""",1,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,392.83,547.045,100.174
398,2017-116,N547E392,12,,17,"1/2""",1.4,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.872,547.114,100.162
399,2017-116,N547E392,12,,18,"1/2""",1.2,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.903,547.438,100.208
400,2017-116,N547E392,12,,19,"1/2""",2.5,TRUE,FALSE,TRUE,Distal,FALSE,FALSE,,,FALSE,,FALSE,,,392.472,547.577,100.185
401,2017-116,N547E392,12,,20,"1/2""",1.2,TRUE,FALSE,TRUE,Medial,FALSE,FALSE,,,FALSE,,FALSE,,,392.41,547.71,100.181
411,2017-116,N547E392,12,,21,"1""",50.3,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,White raw material,392.79,547.66,100.167
402,2017-116,N547E392,12,,22,"1/2""",1.9,TRUE,TRUE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,392.914,547.749,100.177
405,2017-116,N547E392,12,,23,"1""",32.6,TRUE,FALSE,TRUE,Distal,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,392.936,547.73,100.179
403,2017-116,N547E392,12,,24,"1/2""",1.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.761,547.935,100.197
412,2017-116,N547E392,12,,25,"1""",39,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,Worked Cobble,392.125,547.664,100.17
404,2017-116,N547E392,12,,26,"1/2""",2.6,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.142,547.95,100.213
144,2017-075,N547E391,8,,1,"1/4""",1,TRUE,TRUE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,391.046,547.572,100.349
145,2017-075,N547E391,8,,2,"1/2""",1.5,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.293,547.616,100.375
146,2017-075,N547E391,8,,3,"1/2""",0.8,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.621,547.648,100.37
147,2017-075,N547E391,8,,4,"1/4""",0.8,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.857,547.629,100.364
148,2017-075,N547E391,8,,5,"1/2""",4,TRUE,TRUE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,391.877,547.849,100.347
6,2017-035,N547E390,11,,1,"1/2""",3.9,TRUE,FALSE,FALSE,,FALSE,TRUE,Other,Rock,FALSE,,FALSE,,,390.384,547.26,100.252
5,2017-035,N547E390,11,,2,"1/4""",1.2,TRUE,FALSE,FALSE,,TRUE,TRUE,Uniface,unifacially modified flake,FALSE,,FALSE,,,390.13,547.067,100.238
3,2017-035,N547E390,11,,3,"1/4""",2,TRUE,TRUE,TRUE,Shatter,FALSE,FALSE,,,FALSE,,FALSE,,,390.319,547.081,100.25
4,2017-035,N547E390,11,,4,"1/4""",1.2,TRUE,FALSE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,390.456,547.051,100.224
416,2017-118,N547E392,13,,1,"1/4""",2.2,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.809,547.147,100.155
417,2017-118,N547E392,13,,2,"1/2""",4.6,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.745,547.07,100.14
418,2017-118,N547E392,13,,3,"3/4""",13,TRUE,FALSE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,392.427,547.026,100.138
419,2017-118,N547E392,13,,4,"1/2""",2.4,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,392.327,547.131,100.147
420,2017-118,N547E392,13,,5,"1/2""",3.1,TRUE,FALSE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,392.516,547.288,100.156
421,2017-118,N547E392,13,,6,"1/2""",2.2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.592,547.326,100.143
422,2017-118,N547E392,13,,7,"3/4""",12,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.548,547.51,100.156
423,2017-118,N547E392,13,,8,"1/2""",1.4,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,392.516,547.58,100.153
424,2017-118,N547E392,13,,9,"1/2""",2.9,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.473,547.581,100.158
425,2017-118,N547E392,13,,10,"1/2""",3.8,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.357,547.485,100.163
426,2017-118,N547E392,13,,12,"1/4""",2.7,TRUE,TRUE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,392.331,547.666,100.162
427,2017-118,N547E392,13,,13,"1/2""",3.1,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.38,547.67,100.146
522,2017-156,N548E390,5,,1,"3/4""",9.1,FALSE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,,TRUE,Brick,,390.319,548.627,100.507
521,2017-156,N548E390,5,,2,"1/2""",3,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.377,548.487,100.516
428,2017-118,N547E392,13,,14,"1/4""",1.6,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,392.172,547.788,100.149
446,2017-118,N547E392,13,,15,"1/2""",6.3,TRUE,FALSE,TRUE,Distal,TRUE,FALSE,Biface,projectile point,FALSE,,FALSE,,,392.475,547.559,100.131
447,2017-118,N547E392,13,,16,"1/2""",5.2,TRUE,FALSE,TRUE,Complete,TRUE,TRUE,Biface,bifacially modified flake,FALSE,,FALSE,,,392.613,547.702,100.138
448,2017-118,N547E392,13,,17,"1/4""",2,TRUE,FALSE,TRUE,Medial,TRUE,FALSE,Biface,fragment,FALSE,,FALSE,,,392.662,547.763,100.159
453,2017-118,N547E392,13,,18,"1""",31.3,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,,392.706,547.731,100.157
449,2017-118,N547E392,13,,19,"1/4""",1.2,TRUE,FALSE,TRUE,Proximal,TRUE,FALSE,Biface,fragment,FALSE,,FALSE,,,392.875,547.591,100.167
429,2017-118,N547E392,13,,20,"1/4""",1.5,TRUE,FALSE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,392.703,547.505,100.151
430,2017-118,N547E392,13,,21,"1/2""",2.7,TRUE,TRUE,TRUE,Distal,FALSE,FALSE,,,FALSE,,FALSE,,,392.932,547.45,100.159
431,2017-118,N547E392,13,,22,"1/2""",3.1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.925,547.369,100.162
450,2017-118,N547E392,13,,23,"1/4""",1.7,TRUE,FALSE,TRUE,Distal,TRUE,FALSE,Biface,fragment,FALSE,,FALSE,,Broken Cobble; Grinding surface on broken face,392.847,547.328,100.168
432,2017-118,N547E392,13,,24,"1/2""",4.5,TRUE,FALSE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,392.766,547.331,100.139
451,2017-118,N547E392,13,,25,"1/4""",0.8,TRUE,FALSE,TRUE,Proximal,TRUE,FALSE,Biface,fragment,FALSE,,FALSE,,Broken,392.858,547.052,100.143
149,2017-077,N547E391,9,,1,"3/4""",3.4,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,Gray raw material,391.66,547.299,100.303
150,2017-077,N547E391,9,,2,"1/4""",1.4,TRUE,FALSE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,391.416,547.388,100.351
151,2017-077,N547E391,9,,3,"1/2""",1.6,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.359,547.719,100.3
152,2017-077,N547E391,9,,4,"1/2""",2.9,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.101,547.789,100.301
7,2017-049,N547E390,12,,1,"1/4""",1.7,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.284,547.236,100.183
21,2017-049,N547E390,12,,2,"1/4""",1.3,TRUE,FALSE,TRUE,Complete,TRUE,TRUE,Uniface,unifacially modified flake,FALSE,,FALSE,,,390.475,547.276,100.18
8,2017-049,N547E390,12,,3,"1/4""",1.4,TRUE,FALSE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,390.551,547.109,100.191
22,2017-049,N547E390,12,,4,"1/4""",0,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Pine Bark,FALSE,,FALSE,,,390.771,547.049,100.17
9,2017-049,N547E390,12,,5,"1/4""",1,TRUE,TRUE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,390.722,547.16,100.178
10,2017-049,N547E390,12,,6,"3/4""",3.9,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.824,547.252,100.195
11,2017-049,N547E390,12,,7,"1/2""",4.4,TRUE,TRUE,TRUE,Shatter,FALSE,FALSE,,,FALSE,,FALSE,,,390.952,547.311,100.208
12,2017-049,N547E390,12,,8,"1/4""",1.3,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.923,547.595,100.201
13,2017-049,N547E390,12,,9,"1/4""",1.3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.775,547.634,100.177
14,2017-049,N547E390,12,,10,"1/2""",3.3,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.882,547.704,100.187
15,2017-049,N547E390,12,,11,"1/2""",15.4,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.818,547.921,100.212
